 title ="Partition_1"
 variables = "x", "U", "U_Exact", "U-U_Exact"
   2.9452431127404308        0.0000000000000000       -1.8768854230320802E-002   1.8768854230320802E-002
   3.1415926535897931        1.3907441110495402E-015   1.3296957883806543E-002  -1.3296957883805152E-002
   3.3379421944391554        2.4356223932533531E-014   4.3338428697347706E-002  -4.3338428697323350E-002
   3.5342917352885173        2.8505558067829493E-013   6.6782016605552080E-002  -6.6782016605267031E-002
   3.7306412761378791        2.6462248930615101E-012   8.0058647866049187E-002  -8.0058647863402957E-002
   3.9269908169872414        2.0604357964648143E-011   8.1147075722390452E-002  -8.1147075701786101E-002
   4.1233403578366037        1.3829833540967294E-010   6.9881596900070925E-002  -6.9881596761772594E-002
   4.3196898986859651        8.1397902453273086E-010   4.7977278427969082E-002  -4.7977277613990059E-002
   4.5160394395353274        4.2533222438159269E-009   1.8768854230320813E-002  -1.8768849976998569E-002
   4.7123889803846897        1.9926792268819124E-008  -1.3296957883806531E-002   1.3296977810598800E-002
   4.9087385212340520        8.4394740619532397E-008  -4.3338428697347699E-002   4.3338513092088318E-002
   5.1050880620834143        3.2541504229509826E-007  -6.6782016605552122E-002   6.6782342020594423E-002
   5.3014376029327757        1.1494586662345197E-006  -8.0058647866049187E-002   8.0059797324715423E-002
   5.4977871437821380        3.7398723834905480E-006  -8.1147075722390452E-002   8.1150815594773940E-002
   5.6941366846315002        1.1261940028528948E-005  -6.9881596900070939E-002   6.9892858840099464E-002
   5.8904862254808616        3.1484700974774183E-005  -4.7977278427969082E-002   4.8008763128943859E-002
   6.0868357663302239        7.9926017973034648E-005  -1.8768854230320813E-002   1.8848780248293846E-002
   6.2831853071795862        7.9926017973034648E-005   1.3296957883806531E-002  -1.3217031865833496E-002
